Accession,genome_count_A,genome_count_B,absent_count_A,absent_count_B,total_genomes_A,total_genomes_B,freq_A,freq_B,odds_ratio_A_vs_B,p_value,freq_difference_A_minus_B,absolute_freq_difference,freq_ratio,fdr_bh,significant_fdr,enriched_clade
VFG051609(gb|WP_003139320.1),8698,2805,42,34,8740,2839,0.9951945080091533,0.9880239520958084,2.5100104324895374,1.3135421272213632e-4,0.007170555913344923,0.007170555913344923,1.0072574717425975,4.274135659355755e-4,TRUE,Clade_A
VFG015118(gb|WP_003113547),8133,2579,607,260,8740,2839,0.9305491990846682,0.9084184572032405,1.3507407688516608,1.3314104007491827e-4,0.022130741881427607,0.022130741881427607,1.024361836448768,4.326140877221849e-4,TRUE,Clade_A
VFG000191(gb|NP_250387),8156,2589,584,250,8740,2839,0.9331807780320366,0.9119408242338851,1.3485290744523921,1.9665214577316756e-4,0.021239953798151467,0.021239953798151467,1.0232909342730598,6.371751728865061e-4,TRUE,Clade_A
VFG014365(gb|WP_011059970),31,0,8709,2839,8740,2839,0.0035469107551487416,0,Inf,2.2912372360086545e-4,0.0035469107551487416,0.0035469107551487416,Inf,7.382160420511029e-4,TRUE,Clade_A
VFG014452(gb|WP_004664459),31,0,8709,2839,8740,2839,0.0035469107551487416,0,Inf,2.2912372360086545e-4,0.0035469107551487416,0.0035469107551487416,Inf,7.382160420511029e-4,TRUE,Clade_A
VFG015132(gb|WP_003109504),8200,2606,540,233,8740,2839,0.9382151029748284,0.917928848185981,1.357654574579397,2.3033656700585775e-4,0.02028625478884738,0.02028625478884738,1.022100029679792,7.410828677579771e-4,TRUE,Clade_A
VFG014964(gb|WP_003157680),8162,2592,578,247,8740,2839,0.9338672768878719,0.9129975343430785,1.345608698519634,2.534893824038896e-4,0.020869742544793346,0.020869742544793346,1.0228584873011837,8.14432273437707e-4,TRUE,Clade_A
VFG007914(gb|WP_011780329),30,0,8710,2839,8740,2839,0.003432494279176201,0,Inf,3.7751212858999714e-4,0.003432494279176201,0.003432494279176201,Inf,0.0012095151159014713,TRUE,Clade_A
VFG041038(gb|NP_251056),8695,2806,45,33,8740,2839,0.9948512585812357,0.9883761887988728,2.272225557484026,5.180082297511917e-4,0.006475069782362897,0.006475069782362897,1.0065512199259188,0.0016300560755133523,TRUE,Clade_A
VFG051626(gb|WP_003089494.1),8695,2806,45,33,8740,2839,0.9948512585812357,0.9883761887988728,2.272225557484026,5.180082297511917e-4,0.006475069782362897,0.006475069782362897,1.0065512199259188,0.0016300560755133523,TRUE,Clade_A
VFG051627(gb|WP_003089494.1),8695,2806,45,33,8740,2839,0.9948512585812357,0.9883761887988728,2.272225557484026,5.180082297511917e-4,0.006475069782362897,0.006475069782362897,1.0065512199259188,0.0016300560755133523,TRUE,Clade_A
VFG051629(gb|WP_003139317.1),8695,2806,45,33,8740,2839,0.9948512585812357,0.9883761887988728,2.272225557484026,5.180082297511917e-4,0.006475069782362897,0.006475069782362897,1.0065512199259188,0.0016300560755133523,TRUE,Clade_A
VFG048735,8011,2541,729,298,8740,2839,0.9165903890160183,0.8950334624867912,1.2887297397339361,5.418401663792481e-4,0.02155692652922714,0.02155692652922714,1.0240850509313166,0.0016934350704005381,TRUE,Clade_A
VFG048736(gb|YP_005226611),8011,2541,729,298,8740,2839,0.9165903890160183,0.8950334624867912,1.2887297397339361,5.418401663792481e-4,0.02155692652922714,0.02155692652922714,1.0240850509313166,0.0016934350704005381,TRUE,Clade_A
VFG048737,8011,2541,729,298,8740,2839,0.9165903890160183,0.8950334624867912,1.2887297397339361,5.418401663792481e-4,0.02155692652922714,0.02155692652922714,1.0240850509313166,0.0016934350704005381,TRUE,Clade_A
VFG048738(gb|WP_004224376),8011,2541,729,298,8740,2839,0.9165903890160183,0.8950334624867912,1.2887297397339361,5.418401663792481e-4,0.02155692652922714,0.02155692652922714,1.0240850509313166,0.0016934350704005381,TRUE,Clade_A
VFG048739(gb|WP_012968403),8011,2541,729,298,8740,2839,0.9165903890160183,0.8950334624867912,1.2887297397339361,5.418401663792481e-4,0.02155692652922714,0.02155692652922714,1.0240850509313166,0.0016934350704005381,TRUE,Clade_A
VFG009423(gb|WP_011856686),36,1,8704,2838,8740,2839,0.004118993135011442,3.522367030644593e-4,11.736872414483406,7.701365313855284e-4,0.0037667564319469825,0.0037667564319469825,11.693821510297482,0.0023745876384387134,TRUE,Clade_A
VFG009424(gb|WP_011561489),36,1,8704,2838,8740,2839,0.004118993135011442,3.522367030644593e-4,11.736872414483406,7.701365313855284e-4,0.0037667564319469825,0.0037667564319469825,11.693821510297482,0.0023745876384387134,TRUE,Clade_A
VFG020077(gb|WP_015885148),8116,2581,624,258,8740,2839,0.928604118993135,0.9091229306093696,1.3001058222784179,8.331173210878186e-4,0.019481188383765446,0.019481188383765446,1.021428552429876,0.002565330381980478,TRUE,Clade_A
VFG015513(gb|WP_003157855),7425,2337,1315,502,8740,2839,0.8495423340961098,0.8231771750616415,1.2128103762575524,8.7984697996757e-4,0.026365159034468344,0.026365159034468344,1.0320285350872296,0.002705588434377487,TRUE,Clade_A
VFG041035(gb|NP_251053),8693,2806,47,33,8740,2839,0.9946224256292906,0.9883761887988728,2.1750630741910153,9.698228874595173e-4,0.006246236830417806,0.006246236830417806,1.006319695781025,0.002954546751437095,TRUE,Clade_A
VFG051616(gb|WP_003122697.1),8693,2806,47,33,8740,2839,0.9946224256292906,0.9883761887988728,2.1750630741910153,9.698228874595173e-4,0.006246236830417806,0.006246236830417806,1.006319695781025,0.002954546751437095,TRUE,Clade_A
VFG051617(gb|WP_041025349.1),8693,2806,47,33,8740,2839,0.9946224256292906,0.9883761887988728,2.1750630741910153,9.698228874595173e-4,0.006246236830417806,0.006246236830417806,1.006319695781025,0.002954546751437095,TRUE,Clade_A
VFG051619(gb|WP_003139318.1),8693,2806,47,33,8740,2839,0.9946224256292906,0.9883761887988728,2.1750630741910153,9.698228874595173e-4,0.006246236830417806,0.006246236830417806,1.006319695781025,0.002954546751437095,TRUE,Clade_A
VFG000165(gb|NP_252915),8738,2832,2,7,8740,2839,0.9997711670480549,0.9975343430785488,10.79572167304695,0.0011790483454933273,0.0022368239695060854,0.0022368239695060854,1.0022423528423121,0.0035682544915061915,TRUE,Clade_A
VFG016117(gb|WP_012074237),8738,2832,2,7,8740,2839,0.9997711670480549,0.9975343430785488,10.79572167304695,0.0011790483454933273,0.0022368239695060854,0.0022368239695060854,1.0022423528423121,0.0035682544915061915,TRUE,Clade_A
VFG016118(gb|WP_011666540),8738,2832,2,7,8740,2839,0.9997711670480549,0.9975343430785488,10.79572167304695,0.0011790483454933273,0.0022368239695060854,0.0022368239695060854,1.0022423528423121,0.0035682544915061915,TRUE,Clade_A
VFG020089(gb|WP_012613543),8738,2832,2,7,8740,2839,0.9997711670480549,0.9975343430785488,10.79572167304695,0.0011790483454933273,0.0022368239695060854,0.0022368239695060854,1.0022423528423121,0.0035682544915061915,TRUE,Clade_A
VFG019772(gb|WP_015886333),25,0,8715,2839,8740,2839,0.002860411899313501,0,Inf,0.0016085772167391032,0.002860411899313501,0.002860411899313501,Inf,0.004855363335788819,TRUE,Clade_A
VFG015512(gb|NP_252902),7679,2430,1061,409,8740,2839,0.8786041189931351,0.8559351884466362,1.218185489593584,0.0018355145659465647,0.022668930546498878,0.022668930546498878,1.0264844007495928,0.0054826437685955975,TRUE,Clade_A
VFG015514(gb|WP_003093625),7679,2430,1061,409,8740,2839,0.8786041189931351,0.8559351884466362,1.218185489593584,0.0018355145659465647,0.022668930546498878,0.022668930546498878,1.0264844007495928,0.0054826437685955975,TRUE,Clade_A
VFG015535(gb|WP_011666698),7679,2430,1061,409,8740,2839,0.8786041189931351,0.8559351884466362,1.218185489593584,0.0018355145659465647,0.022668930546498878,0.022668930546498878,1.0264844007495928,0.0054826437685955975,TRUE,Clade_A
VFG020025(gb|WP_012613548),7679,2430,1061,409,8740,2839,0.8786041189931351,0.8559351884466362,1.218185489593584,0.0018355145659465647,0.022668930546498878,0.022668930546498878,1.0264844007495928,0.0054826437685955975,TRUE,Clade_A
VFG015124(gb|WP_003109501),8062,2566,678,273,8740,2839,0.9224256292906179,0.9038393800634026,1.2650700339191001,0.0021320102187864097,0.0185862492272153,0.0185862492272153,1.0205636638955824,0.006351729145319511,TRUE,Clade_A
VFG015908(gb|WP_164920478),89,12,8651,2827,8740,2839,0.010183066361556064,0.004226840436773511,2.4236285676565092,0.0023127717177820507,0.0059562259247825525,0.0059562259247825525,2.4091437833714724,0.006881320778977983,TRUE,Clade_A
VFG000200(gb|NP_250396),8063,2567,677,272,8740,2839,0.9225400457665904,0.9041916167664671,1.2619644931480325,0.0024078699563040776,0.018348429000123345,0.018348429000123345,1.0202926333974873,0.007154991813162635,TRUE,Clade_A
VFG015046(gb|WP_003140566),8242,2632,498,207,8740,2839,0.943020594965675,0.9270870024656569,1.3015990108668438,0.002453449177613065,0.015933592500018134,0.015933592500018134,1.017186728384328,0.007280999241195823,TRUE,Clade_A
VFG051823(gb|WP_011979148.1),23,0,8717,2839,8740,2839,0.002631578947368421,0,Inf,0.0025489466427692053,0.002631578947368421,0.002631578947368421,Inf,0.007554629972238445,TRUE,Clade_A
VFG041022(gb|NP_250355),8011,2549,729,290,8740,2839,0.9165903890160183,0.8978513561113068,1.2502195638805649,0.002579494602340554,0.01873903290471146,0.01873903290471146,1.0208709746631919,0.0076353040229280396,TRUE,Clade_A
VFG019947(gb|WP_003087672),8044,2562,696,277,8740,2839,0.9203661327231121,0.9024304332511448,1.249574835929774,0.0030827103460020935,0.01793569947196727,0.01793569947196727,1.0198748832165945,0.009066330171447184,TRUE,Clade_A
VFG000187(gb|NP_250383),8038,2560,702,279,8740,2839,0.9196796338672769,0.9017259598450158,1.2478843000908357,0.003191007349284868,0.017953674022261112,0.017953674022261112,1.019910343964531,0.00937281800161266,TRUE,Clade_A
VFG000194(gb|NP_250390),8050,2566,690,273,8740,2839,0.9210526315789473,0.9038393800634026,1.2412327733825912,0.0042940186392765745,0.01721325151554476,0.01721325151554476,1.0190445912130286,0.012564386171556712,TRUE,Clade_A
VFG044098(gb|NP_252910),8091,2580,649,259,8740,2839,0.9257437070938215,0.908770693906305,1.2515137072088252,0.004301766863832592,0.016973013187516428,0.016973013187516428,1.0186768931935501,0.012571023166410147,TRUE,Clade_A
VFG041041(gb|NP_251059),8682,2804,58,35,8740,2839,0.9933638443935927,0.9876717153927439,1.8682606360386076,0.005029550904764075,0.005692129000848811,0.005692129000848811,1.005763179113199,0.014368355884842823,TRUE,Clade_A
VFG051641(gb|WP_012614149.1),8682,2804,58,35,8740,2839,0.9933638443935927,0.9876717153927439,1.8682606360386076,0.005029550904764075,0.005692129000848811,0.005692129000848811,1.005763179113199,0.014368355884842823,TRUE,Clade_A
VFG051642(gb|WP_012075687.1),8682,2804,58,35,8740,2839,0.9933638443935927,0.9876717153927439,1.8682606360386076,0.005029550904764075,0.005692129000848811,0.005692129000848811,1.005763179113199,0.014368355884842823,TRUE,Clade_A
VFG051644(gb|WP_003089497.1),8682,2804,58,35,8740,2839,0.9933638443935927,0.9876717153927439,1.8682606360386076,0.005029550904764075,0.005692129000848811,0.005692129000848811,1.005763179113199,0.014368355884842823,TRUE,Clade_A
VFG015516(gb|WP_012074247),8641,2787,99,52,8740,2839,0.9886727688787186,0.9816836914406482,1.628450527101201,0.005651353036312564,0.0069890774380704235,0.0069890774380704235,1.0071194800311023,0.016124631673259976,TRUE,Clade_A
VFG015534(gb|WP_003157855),7556,2396,1184,443,8740,2839,0.8645308924485126,0.8439591405424445,1.1798848455827164,0.006832000573622364,0.02057175190606808,0.02057175190606808,1.0243752936816892,0.019372817448565765,TRUE,Clade_A
VFG000214(gb|NP_250410),8019,2558,721,281,8740,2839,0.9175057208237987,0.9010214864388869,1.2217861832647972,0.0071610167301550676,0.016484234384911756,0.016484234384911756,1.018295051375592,0.02028070664071077,TRUE,Clade_A
VFG000115(gb|NP_249839),8588,2766,152,73,8740,2839,0.9826086956521739,0.9742867206762945,1.4910855037241033,0.007599520582866148,0.008321974975879387,0.008321974975879387,1.0085416077210851,0.02139055241361343,TRUE,Clade_A
VFG015862(gb|WP_003140553),8588,2766,152,73,8740,2839,0.9826086956521739,0.9742867206762945,1.4910855037241033,0.007599520582866148,0.008321974975879387,0.008321974975879387,1.0085416077210851,0.02139055241361343,TRUE,Clade_A
VFG020047(gb|WP_012614391),8588,2766,152,73,8740,2839,0.9826086956521739,0.9742867206762945,1.4910855037241033,0.007599520582866148,0.008321974975879387,0.008321974975879387,1.0085416077210851,0.02139055241361343,TRUE,Clade_A
VFG001268(gb|NP_252914),8702,2814,38,25,8740,2839,0.9956521739130435,0.9911940824233885,2.0344023834346245,0.007682825113233279,0.004458091489655036,0.004458091489655036,1.004497697846173,0.021572094014390628,TRUE,Clade_A
VFG020088(gb|WP_003115080),8702,2814,38,25,8740,2839,0.9956521739130435,0.9911940824233885,2.0344023834346245,0.007682825113233279,0.004458091489655036,0.004458091489655036,1.004497697846173,0.021572094014390628,TRUE,Clade_A
VFG015075(gb|WP_011532652),62,8,8678,2831,8740,2839,0.007093821510297483,0.0028178936245156746,2.528231455033236,0.008014006445715476,0.004275927885781809,0.004275927885781809,2.5174199084668194,0.022474487514023596,TRUE,Clade_A
VFG041017(gb|NP_250350),8092,2585,648,254,8740,2839,0.925858123569794,0.9105318774216273,1.2270352739106425,0.008796799314327416,0.015326246148166689,0.015326246148166689,1.0168321906439632,0.02463963080227972,TRUE,Clade_A
VFG000120(gb|NP_253949),8737,2833,3,6,8740,2839,0.9996567505720824,0.9978865797816132,6.166822060350581,0.009007427531016108,0.00177017079046915,0.00177017079046915,1.0017739198285005,0.025137516734976828,TRUE,Clade_A
VFG014978(gb|WP_003096404),8737,2833,3,6,8740,2839,0.9996567505720824,0.9978865797816132,6.166822060350581,0.009007427531016108,0.00177017079046915,0.00177017079046915,1.0017739198285005,0.025137516734976828,TRUE,Clade_A
VFG051527(gb|WP_003120359.1),8090,2585,650,254,8740,2839,0.9256292906178489,0.9105318774216273,1.2229597448088128,0.009964685433500823,0.015097413196221598,0.015097413196221598,1.0165808727520593,0.027741490757828748,TRUE,Clade_A
VFG051530(gb|WP_003140089.1),8090,2585,650,254,8740,2839,0.9256292906178489,0.9105318774216273,1.2229597448088128,0.009964685433500823,0.015097413196221598,0.015097413196221598,1.0165808727520593,0.027741490757828748,TRUE,Clade_A
VFG000206(gb|NP_250402),7987,2549,753,290,8740,2839,0.9138443935926773,0.8978513561113068,1.2067695519703028,0.010307425366297151,0.015993037481370487,0.015993037481370487,1.0178125670496707,0.02862619102940153,TRUE,Clade_A
VFG042700(gb|NP_252772),8126,2598,614,241,8740,2839,0.9297482837528604,0.9151109545614653,1.2276908200122514,0.010427219789525469,0.014637329191395154,0.014637329191395154,1.0159951414835915,0.02892387206429435,TRUE,Clade_A
VFG014343(gb|NP_249787),7844,2499,896,340,8740,2839,0.8974828375286041,0.8802395209580839,1.19102680803584,0.01064307897285922,0.01724331657052025,0.01724331657052025,1.0195893460358971,0.029486984497269386,TRUE,Clade_A
VFG014345(gb|WP_003082194),7843,2499,897,340,8740,2839,0.8973684210526316,0.8802395209580839,1.189548137756347,0.011776175505320844,0.017128900094547705,0.017128900094547705,1.0194593626924453,0.03251675384846685,TRUE,Clade_A
VFG016115(gb|WP_003137472),8701,2814,39,25,8740,2839,0.995537757437071,0.9911940824233885,1.9820356782356705,0.01228899424249778,0.004343675013682491,0.004343675013682491,1.0043822648769882,0.03388335672150229,TRUE,Clade_A
VFG041042(gb|NP_251060),8589,2769,151,70,8740,2839,0.9827231121281464,0.9753434307854878,1.4378904061190736,0.014347739172648538,0.0073796813426586505,0.0073796813426586505,1.0075662388341668,0.03951226129898649,TRUE,Clade_A
VFG042749(gb|NP_252992),8740,2836,0,3,8740,2839,1,0.9989432898908066,Inf,0.01472775283083116,0.0010567101091933928,0.0010567101091933928,1.0010578279266573,0.040461634723265485,TRUE,Clade_A
VFG042750(gb|NP_252993),8740,2836,0,3,8740,2839,1,0.9989432898908066,Inf,0.01472775283083116,0.0010567101091933928,0.0010567101091933928,1.0010578279266573,0.040461634723265485,TRUE,Clade_A
VFG001256(gb|NP_250134),8299,2662,441,177,8740,2839,0.9495423340961099,0.9376541035575907,1.2512638225090749,0.01620402688197941,0.011888230538519173,0.011888230538519173,1.0126786951535898,0.04441103663949913,TRUE,Clade_A
VFG015152(gb|WP_003087729),8015,2562,725,277,8740,2839,0.9170480549199085,0.9024304332511448,1.1952090821304933,0.017208898457954,0.01461762166876368,0.01461762166876368,1.016198059296495,0.04710884613669031,TRUE,Clade_A
VFG015057(gb|WP_003151020),16,0,8724,2839,8740,2839,0.0018306636155606408,0,Inf,0.017544470876786126,0.0018306636155606408,0.0018306636155606408,Inf,0.0474611039992304,TRUE,Clade_A
VFG043625(gb|WP_000813718),16,0,8724,2839,8740,2839,0.0018306636155606408,0,Inf,0.017544470876786126,0.0018306636155606408,0.0018306636155606408,Inf,0.0474611039992304,TRUE,Clade_A
VFG048375(gb|YP_005228645),16,0,8724,2839,8740,2839,0.0018306636155606408,0,Inf,0.017544470876786126,0.0018306636155606408,0.0018306636155606408,Inf,0.0474611039992304,TRUE,Clade_A
VFG048377(gb|WP_000813718),16,0,8724,2839,8740,2839,0.0018306636155606408,0,Inf,0.017544470876786126,0.0018306636155606408,0.0018306636155606408,Inf,0.0474611039992304,TRUE,Clade_A
VFG048379,16,0,8724,2839,8740,2839,0.0018306636155606408,0,Inf,0.017544470876786126,0.0018306636155606408,0.0018306636155606408,Inf,0.0474611039992304,TRUE,Clade_A
VFG048380(gb|WP_012967266),16,0,8724,2839,8740,2839,0.0018306636155606408,0,Inf,0.017544470876786126,0.0018306636155606408,0.0018306636155606408,Inf,0.0474611039992304,TRUE,Clade_A
VFG019970(gb|WP_003100751),7978,2549,762,290,8740,2839,0.9128146453089245,0.8978513561113068,1.1910937233869185,0.0178474280520195,0.01496328919761769,0.01496328919761769,1.0166656641946006,0.04822379263996788,TRUE,Clade_A
VFG000213(gb|NP_250409),7977,2549,763,290,8740,2839,0.912700228832952,0.8978513561113068,1.1893844961955073,0.017934337279174806,0.014848872721645145,0.014848872721645145,1.0165382305440371,0.04834473527429731,TRUE,Clade_A
VFG015150(gb|WP_003100751),7977,2549,763,290,8740,2839,0.912700228832952,0.8978513561113068,1.1893844961955073,0.017934337279174806,0.014848872721645145,0.014848872721645145,1.0165382305440371,0.04834473527429731,TRUE,Clade_A
